user_id,date,revenue_usd,ad_impressions,ad_revenue_usd
U00309,2023-10-05,0.0,0,0.0
U00089,2023-04-22,0.0,0,0.0
U01546,2024-02-26,0.0,0,0.0
U01723,2024-10-25,0.0,0,0.0
U00227,2023-12-07,9.48,965,9.48
U00061,2024-02-14,2.1,130,2.1
U01519,2024-04-20,4.48,3064,4.48
U01124,2024-01-22,0.0,0,0.0
U00004,2023-03-22,0.0,0,0.0
U01576,2023-10-18,10.01,28,0.52
U01546,2024-07-18,1.1,36,1.1
U00045,2024-11-25,13.49,0,0.0
U01460,2023-05-31,110.91,5011,110.91
U01885,2023-09-30,0.0,0,0.0
U01847,2024-09-15,0.0,0,0.0
U01679,2024-12-04,18.49,0,0.0
U00881,2024-04-09,0.0,0,0.0
U01821,2024-05-19,0.0,0,0.0
U01559,2023-11-15,6.34,291,6.34
U01896,2023-08-22,10.49,0,0.0
U00723,2024-01-12,0.0,0,0.0
U01390,2023-05-02,21.66,1380,21.66
U01672,2023-11-15,1.13,79,1.13
U01807,2024-02-13,0.0,0,0.0
U01472,2024-05-30,0.0,0,0.0
U00936,2023-08-29,1.05,88,1.05
U01276,2024-10-22,9.49,0,0.0
U00514,2024-07-26,0.0,0,0.0
U00678,2024-01-23,13.99,0,0.0
U01667,2023-07-26,0.0,0,0.0
U01101,2023-11-17,0.0,0,0.0
U01496,2023-08-04,5.0,342,5.0
U00769,2024-06-08,5.8,1582,5.8
U01086,2023-10-07,0.95,416,0.95
U00712,2023-09-07,21.88,833,21.88
U01451,2023-01-27,29.55,2481,29.55
U00892,2023-12-20,0.0,0,0.0
U00344,2024-06-15,0.0,0,0.0
U00995,2023-04-28,1.6,110,1.6
U00338,2024-11-27,56.42,1903,46.43
U01294,2024-02-08,0.0,0,0.0
U00920,2023-07-10,0.86,369,0.86
U01617,2023-03-21,1.66,116,1.66
U01845,2024-08-11,6.89,299,6.89
U00253,2023-01-08,5.12,297,5.12
U00550,2024-12-18,0.0,0,0.0
U00118,2023-04-06,1.4,46,1.4
U01194,2024-03-03,7.58,0,7.58
U01335,2023-10-02,12.99,0,0.0
U00224,2024-07-17,0.0,0,0.0
U01139,2024-06-15,0.0,0,0.0
U00387,2023-02-08,0.0,0,0.0
U00658,2024-02-13,16.07,3496,16.07
U00272,2024-02-29,0.0,0,0.0
U00743,2023-02-08,8.64,814,8.64
U00435,2024-12-26,0.0,0,0.0
U00011,2024-02-24,52.99,1658,52.99
U00701,2024-01-08,30.38,1735,30.38
U01266,2023-09-03,0.0,0,0.0
U01393,2023-11-10,35.86,1792,35.86
U01358,2024-07-28,0.0,0,0.0
U00649,2023-08-30,0.0,0,0.0
U00076,2024-09-28,15.82,176,1.83
U01253,2024-12-27,10.58,522,10.58
U00719,2023-09-30,43.45,783,24.96
U01467,2024-08-05,29.32,3765,29.32
U00796,2023-01-20,6.13,779,6.13
U01302,2024-08-03,8.21,240,8.21
U01712,2024-06-10,36.6,1330,36.6
U00682,2023-09-20,13.99,0,0.0
U01872,2024-02-26,12.99,0,0.0
U00473,2023-03-28,0.0,0,0.0
U01082,2024-05-20,0.0,0,0.0
U00339,2023-01-10,9.49,0,0.0
U00084,2023-09-06,0.0,0,0.0
U00086,2024-02-16,0.0,0,0.0
U01290,2023-01-09,19.06,1176,19.06
U00194,2023-03-26,1.47,99,1.47
U00149,2023-01-02,0.0,0,0.0
U01057,2024-03-12,2.86,442,2.86
U01390,2024-12-03,1.46,62,1.46
U00957,2024-05-13,14.49,0,0.0
U01807,2024-03-07,40.35,1722,40.35
U00994,2024-11-22,0.0,0,0.0
U00314,2024-06-12,0.0,0,0.0
U01295,2024-10-01,0.0,0,0.0
U00097,2023-11-23,0.0,0,0.0
U01790,2024-01-13,0.0,0,0.0
U01560,2024-04-06,0.0,0,0.0
U01219,2024-01-18,2.81,113,2.81
U00597,2024-09-16,0.0,0,0.0
U00757,2023-07-21,60.58,3415,60.58
U01895,2023-07-17,6.51,337,6.51
U00432,2024-01-24,0.0,0,0.0
U00077,2023-12-05,15.21,0,15.21
U01906,2023-03-03,3.35,224,3.35
U00267,2024-04-01,2.91,97,2.91
U00811,2023-06-14,16.99,0,0.0
U00668,2023-12-13,0.0,0,0.0
U01329,2024-02-17,0.0,0,0.0
,2024-09-22,0.0,0,0.0
U01052,2024-08-22,0.0,0,0.0
U01967,2024-07-20,1.72,113,1.72
U00520,2024-03-01,0.0,0,0.0
U00156,2023-11-28,4.22,163,4.22
U00778,2023-10-20,22.54,709,22.54
U00649,2023-05-31,14.49,0,0.0
U01361,2024-10-06,0.0,0,0.0
U01605,2023-10-26,9.99,0,0.0
U01173,2024-09-02,0.0,0,0.0
U00917,2024-05-07,0.95,140,0.95
U01848,2023-08-18,22.83,1050,12.34
U00411,2023-10-29,1.3,122,1.3
U00231,2024-08-15,6.21,1936,6.21
,2023-09-14,0.19,109,0.19
U00207,2023-07-08,0.0,0,0.0
U01731,2024-12-28,67.03,5298,67.03
U00498,2023-06-20,0.0,0,0.0
U00728,2023-07-01,0.0,0,0.0
U00575,2023-08-22,13.49,0,0.0
U01591,2024-09-26,15.19,835,15.19
U01457,2023-12-12,0.0,0,0.0
U00524,2023-12-10,0.0,0,0.0
U00806,2023-08-03,4.88,300,4.88
U01058,2024-07-31,0.0,0,0.0
U01603,2024-03-21,0.0,0,0.0
U00853,2023-11-14,0.99,67,0.99
U00236,2023-06-27,14.49,0,0.0
U01471,2023-06-04,21.02,242,4.53
U01476,2024-01-08,0.0,0,0.0
U00733,2024-03-24,0.0,0,0.0
U01018,2024-11-25,0.0,0,0.0
U01119,2024-10-30,0.0,0,0.0
U00734,2023-04-25,0.0,0,0.0
U01735,2023-05-02,68.37,3010,68.37
U01299,2024-09-08,19.97,1785,19.97
U00304,2024-11-03,0.0,0,0.0
U00603,2024-12-24,0.0,0,0.0
U00030,2024-06-21,30.64,2558,30.64
U01594,2023-12-01,0.0,0,0.0
U00699,2024-12-15,0.0,0,0.0
U00327,2024-11-24,0.0,0,0.0
U01976,2023-05-13,0.0,0,0.0
U00814,2024-01-25,0.0,0,0.0
U01955,2023-03-30,0.0,0,0.0
U00766,2024-04-23,1.63,111,1.63
U00023,2024-12-19,0.0,0,0.0
U00136,2023-02-27,0.0,0,0.0
U00539,2023-09-25,0.0,0,0.0
U01371,2023-01-01,0.0,0,0.0
U01280,2023-05-21,0.0,0,0.0
U01024,2023-06-19,0.0,0,0.0
U00217,2024-01-12,16.26,1536,16.26
U00839,2023-08-14,12.78,483,12.78
U01125,2023-06-10,18.99,0,0.0
U01035,2024-03-02,0.0,0,0.0
U01293,2024-11-19,16.85,945,16.85
U00869,2024-05-11,0.31,87,0.31
U00174,2024-01-23,13.72,417,13.72
U01729,2023-07-10,0.0,0,0.0
U01621,2023-08-12,13.49,0,0.0
U00722,2023-09-01,0.0,0,0.0
U01416,2023-02-09,2.21,123,2.21
U00170,2023-09-08,0.0,0,0.0
U00263,2023-05-08,0.0,0,0.0
U01277,2023-03-31,0.0,0,0.0
U00365,2024-04-11,10.49,0,0.0
U00168,2023-08-14,13.92,1056,13.92
U01437,2023-01-07,84.11,0,84.11
U01682,2023-09-06,0.0,0,0.0
U01571,2024-12-06,5.81,912,5.81
U00647,2024-05-06,9.49,0,0.0
U00232,2023-01-04,0.0,0,0.0
U00653,2023-07-16,15.39,73,0.9
U01911,2024-01-03,12.51,420,12.51
U01438,2023-04-12,0.0,0,0.0
U00752,2024-08-06,0.0,0,0.0
U00384,2023-11-20,91.67,2241,78.18
U00971,2023-01-21,0.0,0,0.0
U00901,2024-04-29,16.49,0,0.0
U01133,2024-01-07,20.48,871,20.48
U00294,2024-11-02,0.0,0,0.0
U01327,2024-12-07,0.0,0,0.0
U00486,2024-05-13,0.0,0,0.0
U00525,2024-03-13,19.13,1039,19.13
U01733,2023-11-28,43.61,1314,25.62
U00900,2023-05-08,3.8,740,3.8
U01145,2024-04-07,3.18,131,3.18
U01832,2023-03-01,0.0,0,0.0
U00925,2023-07-29,0.0,0,0.0
U01073,2023-10-04,0.0,0,0.0
U00588,2024-04-01,0.0,0,0.0
U00632,2024-01-14,6.07,309,6.07
U00741,2023-12-17,41.61,3419,31.62
U01517,2023-07-03,0.0,0,0.0
U00317,2023-11-15,0.0,0,0.0
U01356,2023-10-21,0.0,0,0.0
U01005,2023-01-13,0.0,0,0.0
U01458,2024-03-20,0.0,0,0.0
U01942,2024-02-18,2.28,68,2.28
U01027,2024-08-06,1.86,362,1.86
U00668,2024-07-29,25.28,0,25.28
U01761,2024-12-27,1.38,380,1.38
U00407,2023-09-04,14.99,0,0.0
U00725,2024-03-26,0.0,0,0.0
U00289,2023-03-31,6.39,321,6.39
U01644,2024-04-16,20.91,1109,20.91
U00889,2024-03-08,14.49,0,0.0
U01009,2023-03-14,0.0,0,0.0
U01660,2023-12-08,0.0,0,0.0
U01159,2024-08-06,9.99,0,0.0
U01613,2023-08-20,3.13,245,3.13
U01072,2024-01-12,0.0,0,0.0
U00256,2024-07-13,18.49,0,0.0
U01872,2023-06-30,6.92,408,6.92
U00044,2023-10-30,0.0,0,0.0
U01478,2023-12-05,14.49,0,0.0
U01541,2023-10-11,25.32,1655,25.32
U00093,2023-06-09,13.99,0,0.0
U01681,2024-04-21,0.0,0,0.0
U01410,2023-12-09,13.49,0,0.0
U01272,2024-05-16,0.0,0,0.0
U00074,2024-02-15,0.0,0,0.0
U00618,2024-02-14,0.0,0,0.0
U00296,2023-09-29,96.36,4687,77.87
U00435,2024-02-11,0.0,0,0.0
U01632,2023-12-16,0.0,0,0.0
U00553,2024-09-18,13.49,0,0.0
U00537,2023-08-21,0.0,0,0.0
U01682,2024-01-28,1.04,340,1.04
U01107,2024-08-03,0.0,0,0.0
U00236,2024-04-07,1.85,78,1.85
U01927,2024-06-14,0.51,60,0.51
U00673,2024-06-12,0.0,0,0.0
U01925,2023-09-27,0.0,0,0.0
U00512,2024-12-02,0.0,0,0.0
U00635,2024-05-23,2.14,279,2.14
U01491,2024-11-08,0.0,0,0.0
U00197,2023-10-09,0.0,0,0.0
U00469,2023-12-18,101.31,191,91.82
U01165,2023-04-01,0.0,0,0.0
U00415,2023-07-10,0.0,0,0.0
U00409,2023-03-29,22.05,1113,7.06
U01367,2024-09-13,10.42,1037,10.42
U01226,2024-05-05,0.0,0,0.0
U00112,2024-04-20,9.12,347,9.12
U01189,2024-02-20,0.0,0,0.0
U01869,2023-07-16,0.0,0,0.0
U01901,2023-07-23,0.0,0,0.0
U00132,2023-07-25,21.45,2931,21.45
U00649,2024-09-07,0.0,0,0.0
U00377,2024-07-15,0.0,0,0.0
U01180,2024-04-11,0.0,0,0.0
U01020,2024-12-25,0.0,0,0.0
U00015,2023-10-31,16.07,814,16.07
U01264,2023-02-20,0.0,0,0.0
U01807,2024-12-14,0.0,0,0.0
U00325,2023-12-04,5.64,221,5.64
U00511,2023-07-08,64.07,4714,64.07
U01780,2024-10-17,0.0,0,0.0
U01904,2024-03-14,0.0,0,0.0
U01582,2023-09-06,0.0,0,0.0
U01920,2023-05-21,0.0,0,0.0
U01802,2023-09-21,0.0,0,0.0
U00926,2024-01-07,0.0,0,0.0
U00203,2023-07-14,0.0,0,0.0
U01394,2024-01-06,16.99,0,0.0
U01890,2024-01-06,0.0,0,0.0
U00397,2024-01-11,21.48,781,2.99
U00087,2023-08-04,10.87,0,10.87
U00982,2023-07-04,0.0,0,0.0
U00227,2023-12-07,10.49,0,0.0
U01573,2024-05-12,0.0,0,0.0
U00819,2023-05-03,17.99,0,0.0
U01891,2023-03-03,23.89,1040,23.89
U01377,2023-04-20,0.0,0,0.0
U00125,2023-06-22,9.49,0,0.0
U00207,2024-01-30,18.99,0,0.0
U00562,2023-08-01,0.0,0,0.0
U01723,2024-02-05,0.0,0,0.0
U01487,2023-12-20,2.65,205,2.65
U01134,2023-12-12,0.0,0,0.0
U00698,2023-10-14,1.11,118,1.11
U00294,2023-10-25,5.36,211,5.36
U00329,2024-12-01,0.0,0,0.0
U00878,2024-09-24,0.0,0,0.0
U01308,2023-02-26,0.0,0,0.0
U01975,2024-09-02,0.0,0,0.0
U01881,2024-10-27,0.0,0,0.0
U01930,2024-12-13,10.49,0,0.0
U00365,2024-04-27,1.49,145,1.49
U00716,2023-03-05,0.45,64,0.45
U00519,2024-12-21,15.78,1013,15.78
U00902,2024-03-01,0.0,0,0.0
U01837,2024-08-10,21.3,1035,7.31
U00404,2024-03-13,0.0,0,0.0
U00323,2024-10-08,11.65,756,11.65
U01294,2024-02-08,0.0,0,0.0
U00035,2023-12-31,11.05,1522,11.05
U00194,2023-09-15,10.43,373,10.43
U01022,2023-10-17,27.12,1504,27.12
U01289,2024-01-18,11.99,0,0.0
U01891,2024-04-05,0.0,0,0.0
U00770,2024-11-07,0.0,0,0.0
U00327,2024-06-03,0.1,12,0.1
U00401,2024-02-22,0.0,0,0.0
U01602,2024-10-20,5.98,201,5.98
U01079,2023-06-21,4.31,1485,4.31
U00207,2023-04-09,0.0,0,0.0
U01169,2024-07-21,0.0,0,0.0
U01522,2023-05-26,10.49,0,0.0
U00134,2024-09-24,0.0,0,0.0
U01277,2024-04-06,0.0,0,0.0
U01454,2023-02-01,0.0,0,0.0
U00520,2024-05-11,18.05,114,4.56
U00742,2024-08-28,50.52,3112,50.52
U01624,2023-01-23,0.0,0,0.0
U01009,2024-12-14,0.0,0,0.0
U00583,2023-02-16,1.55,223,1.55
U00141,2023-09-09,0.0,0,0.0
U00080,2024-04-02,3.89,224,3.89
U01868,2023-01-10,28.55,3018,28.55
U01501,2023-09-06,0.74,44,0.74
U01759,2023-08-11,0.0,0,0.0
U01607,2023-09-30,0.0,0,0.0
U00667,2024-07-28,19.02,292,7.53
U00777,2023-03-30,0.0,0,0.0
U00501,2023-12-07,0.0,0,0.0
U01615,2023-06-28,0.0,0,0.0
U00817,2023-10-22,0.0,0,0.0
U00981,2023-09-08,0.0,0,0.0
U01690,2024-03-03,7.76,501,7.76
U00918,2023-10-10,0.0,0,0.0
,2023-08-09,0.0,0,0.0
U01200,2023-01-26,0.24,171,0.24
U00799,2023-09-08,0.0,0,0.0
U00343,2024-07-20,0.0,0,0.0
U00269,2024-03-16,0.0,0,0.0
U01449,2023-02-22,2.69,542,2.69
U00362,2024-03-20,35.01,1690,21.02
U00073,2023-06-24,15.13,733,15.13
U01892,2023-08-04,0.0,0,0.0
U01010,2023-08-24,0.0,0,0.0
U00622,2024-12-19,0.0,0,0.0
U01520,2023-05-24,0.0,0,0.0
U00011,2023-08-14,0.0,0,0.0
U00622,2023-11-14,0.0,0,0.0
U00164,2023-04-08,0.0,0,0.0
U00549,2024-10-29,0.87,54,0.87
U00007,2024-05-25,4.97,1373,4.97
U00974,2024-07-28,0.0,0,0.0
U01963,2024-11-06,10.55,532,10.55
U01043,2023-12-31,4.54,155,4.54
U01093,2023-03-22,0.0,0,0.0
U00118,2023-04-15,42.86,1108,27.87
U00396,2023-05-27,0.97,210,0.97
U01535,2024-04-18,0.56,50,0.56
U00167,2023-07-01,0.0,0,0.0
U00192,2023-07-11,8.49,0,0.0
U01668,2024-12-29,0.0,0,0.0
U00414,2024-11-17,0.0,0,0.0
U00158,2024-12-08,5.25,1781,5.25
U01905,2023-02-12,19.49,0,0.0
U01438,2024-08-24,0.0,0,0.0
U00443,2024-08-15,0.0,0,0.0
U00906,2023-11-12,0.0,0,0.0
U01267,2023-09-19,0.0,0,0.0
U01817,2023-07-03,9.99,0,0.0
U00220,2023-06-07,1.5,105,1.5
U01110,2023-10-16,0.34,46,0.34
U01779,2024-11-12,0.0,0,0.0
U00466,2024-09-06,13.49,0,0.0
U00210,2023-06-01,0.0,0,0.0
U01235,2024-11-12,0.0,0,0.0
U00834,2024-07-08,6.54,486,6.54
U00507,2023-10-14,6.16,240,6.16
U01216,2024-04-20,0.0,0,0.0
U00479,2024-01-02,9.95,783,9.95
U01211,2023-09-01,0.0,0,0.0
U01369,2024-12-25,0.0,0,0.0
U01350,2024-12-05,0.0,0,0.0
U01010,2024-09-29,0.0,0,0.0
U01736,2024-03-30,4.22,440,4.22
U01301,2024-06-04,0.0,0,0.0
U00825,2024-02-25,3.47,453,3.47
U00269,2023-01-16,2.56,408,2.56
U00727,2024-03-18,0.0,0,0.0
U00189,2023-11-04,0.0,0,0.0
U00507,2024-09-21,0.0,0,0.0
U01158,2023-05-02,0.0,0,0.0
U01286,2024-01-27,14.49,0,0.0
U01151,2023-05-25,74.04,0,74.04
U01144,2024-07-21,0.0,0,0.0
U01867,2024-06-30,7.63,358,7.63
U00800,2023-04-04,10.52,773,10.52
U00602,2024-04-06,0.0,0,0.0
U01555,2023-11-10,0.0,0,0.0
U01876,2024-12-12,0.22,85,0.22
U01204,2023-01-01,0.0,0,0.0
U00669,2024-02-13,0.0,0,0.0
U00174,2024-01-16,0.0,0,0.0
U00989,2024-03-11,2.31,72,2.31
U01136,2024-01-15,19.91,853,19.91
U01020,2024-08-16,0.0,0,0.0
U00233,2024-05-03,0.0,0,0.0
U01462,2023-09-10,0.0,0,0.0
U01365,2024-05-06,50.8,4334,50.8
U00691,2024-01-01,9.79,337,9.79
U00778,2024-01-27,0.0,0,0.0
U00812,2024-05-21,11.16,1018,11.16
U00481,2024-10-29,10.99,0,0.0
U00279,2024-03-04,0.0,0,0.0
U00926,2023-04-24,20.64,193,2.65
U00454,2024-08-27,23.02,1120,13.03
U00782,2024-06-28,0.62,18,0.62
U01669,2024-09-03,0.0,0,0.0
U00531,2024-01-05,3.75,469,3.75
U00071,2023-05-28,0.0,0,0.0
U01878,2023-12-28,20.4,235,6.41
U01501,2024-10-23,0.0,0,0.0
U01867,2024-12-30,15.29,1126,15.29
U00148,2023-11-27,0.0,0,0.0
U01530,2023-07-12,25.27,951,25.27
U01486,2023-02-06,2.24,650,2.24
U00969,2024-04-01,20.47,705,20.47
U01072,2024-12-24,0.0,0,0.0
U00534,2023-12-31,5.79,175,5.79
U01959,2023-12-20,0.0,0,0.0
U01171,2023-06-20,0.0,0,0.0
U01897,2024-03-27,1.69,571,1.69
U00468,2024-05-13,0.0,0,0.0
U01196,2024-09-23,0.0,0,0.0
U01647,2024-02-05,17.63,493,17.63
U00403,2024-07-16,39.87,1316,39.87
U00051,2023-07-12,4.84,344,4.84
U00002,2024-11-04,0.0,0,0.0
U01353,2023-12-06,1.13,123,1.13
U00107,2024-10-18,5.47,1519,5.47
U00378,2023-10-26,13.67,254,5.18
U01119,2023-11-16,5.53,248,5.53
U01939,2023-01-22,0.0,0,0.0
U00620,2024-03-18,94.54,3711,94.54
U01478,2024-01-23,14.23,386,14.23
U00447,2024-05-25,9.61,267,9.61
U01112,2024-03-18,17.49,0,0.0
U00056,2024-01-23,0.0,0,0.0
U01190,2024-01-26,55.02,2137,55.02
,2024-09-21,18.52,695,18.52
U00838,2023-09-11,92.87,2289,92.87
U01331,2024-12-23,11.4,352,11.4
U01836,2023-09-18,0.31,74,0.31
U00457,2023-01-09,0.0,0,0.0
U00771,2024-09-06,2.24,193,2.24
U00466,2024-11-14,32.22,761,17.73
U00752,2024-08-08,1.87,148,1.87
U01193,2023-02-12,0.0,0,0.0
U01659,2024-06-16,2.48,117,2.48
U00336,2024-05-14,2.38,353,2.38
U00910,2023-08-16,0.0,0,0.0
U00153,2023-08-04,0.0,0,0.0
U00151,2023-10-10,0.0,0,0.0
U00322,2024-05-29,0.0,0,0.0
U00553,2023-02-06,20.83,737,20.83
U00584,2023-12-11,0.0,0,0.0
U00590,2024-07-01,1.3,67,1.3
U01370,2023-04-20,0.0,0,0.0
U00795,2024-04-11,14.49,0,0.0
U01263,2023-11-07,0.0,0,0.0
U00646,2023-05-03,17.99,0,0.0
U01122,2024-04-18,19.09,73,2.1
U00523,2024-11-25,1.17,122,1.17
U00403,2024-07-20,16.25,1100,16.25
U01741,2024-08-23,0.0,0,0.0
U01888,2024-07-29,0.0,0,0.0
U00132,2023-01-22,0.0,0,0.0
U00342,2024-06-17,0.0,0,0.0
U00034,2023-03-05,68.37,5966,68.37
U00094,2023-01-14,2.32,85,2.32
U00872,2024-12-22,1.87,158,1.87
U00702,2023-12-09,0.56,80,0.56
U01523,2024-04-20,0.0,0,0.0
U00393,2023-06-29,5.13,606,5.13
U00143,2024-07-05,0.0,0,0.0
U00925,2023-05-22,3.45,338,3.45
U00769,2024-06-19,140.56,5956,140.56
U00189,2023-04-25,38.65,3905,38.65
U00549,2023-11-11,0.0,0,0.0
U01723,2023-10-04,9.49,0,0.0
U00601,2023-04-25,2.03,61,2.03
U00513,2023-12-15,0.0,0,0.0
U00395,2024-02-06,0.0,0,0.0
U00962,2023-05-03,0.0,0,0.0
U01440,2023-09-26,0.0,0,0.0
U00408,2023-08-13,6.94,381,6.94
U00732,2023-10-27,1.81,181,1.81
U00781,2023-07-04,31.24,739,13.25
U01490,2023-01-13,21.17,765,7.18
U00587,2023-09-16,2.56,132,2.56
U01646,2024-04-27,0.0,0,0.0
U01500,2023-08-25,14.49,0,0.0
U01364,2024-06-04,0.0,0,0.0
U00936,2023-03-02,1.44,65,1.44
U00586,2024-07-27,0.0,0,0.0
U00440,2023-09-30,0.0,0,0.0
U00204,2023-11-27,0.0,0,0.0
U01360,2024-01-24,0.0,0,0.0
U00723,2023-04-05,0.0,0,0.0
U01456,2023-02-22,3.33,422,3.33
U00853,2023-12-23,5.88,991,5.88
U01987,2023-12-10,0.0,0,0.0
U01430,2023-09-06,4.43,518,4.43
U01624,2023-06-07,35.27,2884,35.27
U01219,2024-03-29,0.0,0,0.0
U00492,2024-03-04,1.29,66,1.29
U01094,2024-10-14,11.44,565,11.44
U00185,2024-08-21,0.0,0,0.0
U00625,2024-07-17,0.0,0,0.0
U00118,2024-09-04,14.49,0,0.0
U01000,2023-12-10,0.0,0,0.0
U01158,2023-05-08,8.6,598,8.6
U00224,2023-08-04,13.99,0,0.0
U01651,2024-09-14,18.44,1989,18.44
U01175,2024-05-10,4.21,587,4.21
U00481,2023-09-03,8.01,1326,8.01
U00551,2024-03-06,0.0,0,0.0
U01075,2023-03-12,11.59,866,11.59
U01828,2024-07-10,10.62,1163,10.62
U00722,2024-11-13,10.21,1419,10.21
U00380,2024-04-03,3.75,95,3.75
U01813,2024-09-02,0.0,0,0.0
U00637,2024-10-19,0.0,0,0.0
U01045,2024-10-20,46.87,3092,46.87
U00654,2024-03-05,0.0,0,0.0
U01157,2023-12-24,3.46,107,3.46
U00152,2024-06-04,0.0,0,0.0
U00847,2023-01-27,0.0,0,0.0
U01894,2024-01-29,58.96,2745,58.96
U00724,2024-06-05,0.0,0,0.0
U01830,2024-01-24,0.0,0,0.0
U00554,2023-08-25,0.0,0,0.0
U01038,2023-01-06,0.0,0,0.0
U00911,2024-01-20,0.49,124,0.49
U01383,2023-09-13,0.0,0,0.0
U01664,2024-07-06,0.0,0,0.0
U01182,2023-09-02,0.0,0,0.0
U00177,2024-08-17,0.0,0,0.0
U01779,2023-06-05,0.0,0,0.0
U00251,2024-06-20,5.82,605,5.82
U01499,2024-03-03,0.0,0,0.0
U00238,2024-09-18,325.05,13726,314.56
U00816,2023-01-02,0.0,0,0.0
U00540,2023-10-11,37.17,1221,22.68
U01445,2023-06-02,0.0,0,0.0
U00103,2024-07-30,0.97,301,0.97
U01855,2023-11-01,21.24,321,6.25
U01046,2023-09-21,13.49,0,0.0
U00133,2024-04-25,0.0,0,0.0
U01685,2024-05-01,0.0,0,0.0
U00044,2024-01-06,0.0,0,0.0
U01559,2023-04-21,39.25,626,20.76
U01070,2023-12-06,4.27,456,4.27
U01382,2024-02-10,5.65,445,5.65
U01632,2023-06-18,7.44,700,7.44
U01547,2024-11-07,18.49,0,0.0
U00201,2024-04-25,12.35,417,12.35
U00874,2023-10-16,4.0,473,4.0
U01182,2023-01-26,458.69,18147,458.69
U00366,2024-08-20,17.99,0,0.0
U01262,2023-12-19,0.0,0,0.0
U00899,2024-07-29,2.86,1189,2.86
U00469,2024-06-26,2.7,235,2.7
U01314,2023-01-19,0.0,0,0.0
U01906,2023-09-29,6.35,739,6.35
U00662,2023-03-05,0.0,0,0.0
U01303,2024-09-11,0.46,114,0.46
U00947,2023-05-28,0.0,0,0.0
U00407,2024-10-23,6.59,1397,6.59
U00238,2023-02-05,0.0,0,0.0
U00771,2023-11-14,52.21,1890,52.21
U01846,2024-04-15,0.0,0,0.0
U00202,2023-11-19,9.25,0,9.25
U00002,2023-12-15,0.0,0,0.0
U00694,2023-05-22,2.61,164,2.61
U00366,2023-02-20,0.0,0,0.0
,2024-08-28,0.0,0,0.0
,2023-04-10,17.49,0,0.0
U01776,2024-02-20,0.0,0,0.0
U01223,2023-03-24,0.0,0,0.0
U01002,2023-09-04,0.0,0,0.0
U01249,2023-10-29,0.0,0,0.0
U00718,2024-03-01,5.18,267,5.18
U01943,2023-07-08,10.49,0,0.0
U01621,2024-03-05,6.49,247,6.49
U00495,2023-12-16,0.0,0,0.0
U00691,2024-08-29,0.0,0,0.0
U01510,2023-01-22,27.35,437,8.86
U01412,2024-10-05,5.73,386,5.73
U00221,2024-12-24,14.99,0,0.0
U00729,2023-05-23,53.42,1335,53.42
U01259,2024-01-11,18.0,539,18.0
U00515,2024-11-02,0.0,0,0.0
U01288,2024-02-09,0.0,0,0.0
U00805,2024-12-28,17.04,221,4.55
U00440,2023-09-17,8.99,0,0.0
U00518,2023-06-24,0.0,0,0.0
U01647,2023-12-16,43.74,1448,43.74
U00490,2024-03-18,0.0,0,0.0
U00459,2024-11-12,10.07,913,10.07
U01517,2024-09-24,0.0,0,0.0
U01059,2024-03-08,3.38,375,3.38
U01592,2024-08-21,0.0,0,0.0
U00112,2023-05-01,2.06,339,2.06
U01106,2023-03-28,0.0,0,0.0
U00924,2023-08-13,0.0,0,0.0
U00731,2024-07-17,1.42,162,1.42
U01736,2024-03-21,0.0,0,0.0
U01390,2023-05-13,0.0,0,0.0
U01598,2023-08-29,0.0,0,0.0
U00203,2023-03-07,3.24,147,3.24
U01681,2023-06-22,17.99,0,0.0
U00248,2024-01-03,0.0,0,0.0
U01864,2023-03-22,0.0,0,0.0
U01678,2024-01-08,0.0,0,0.0
U01730,2023-07-07,32.91,961,32.91
U00923,2023-01-02,0.13,11,0.13
U01634,2024-11-07,0.0,0,0.0
U01446,2024-11-19,18.61,638,18.61
U01088,2023-11-27,0.0,0,0.0
U01690,2024-06-18,9.49,0,0.0
U01436,2023-05-30,3.31,362,3.31
U01981,2024-03-15,0.0,0,0.0
U01410,2023-01-28,0.0,0,0.0
U01876,2024-10-05,25.95,2281,25.95
U01020,2024-02-16,0.0,0,0.0
U00266,2023-10-16,0.0,0,0.0
U01593,2024-02-17,66.63,2413,49.14
U00760,2023-06-17,0.0,0,0.0
U00571,2023-01-26,0.0,0,0.0
U00094,2023-11-13,12.2,829,12.2
U01822,2024-03-10,9.99,0,0.0
U00359,2023-07-22,0.0,0,0.0
U01888,2024-06-14,6.02,163,6.02
U01373,2024-12-16,0.0,0,0.0
U01151,2024-01-25,19.38,1971,5.39
,2023-06-08,0.0,0,0.0
U01447,2024-10-30,6.73,267,6.73
U00099,2023-11-27,0.0,0,0.0
U00698,2024-08-27,0.0,0,0.0
U01295,2024-12-25,0.0,0,0.0
U00268,2024-08-15,9.49,0,0.0
U00358,2024-02-05,0.0,0,0.0
U00533,2024-12-22,0.0,0,0.0
U00511,2023-04-07,3.32,171,3.32
U00474,2023-11-25,5.03,317,5.03
U01508,2023-12-11,2.64,249,2.64
U01668,2023-05-06,0.0,0,0.0
U00149,2023-06-04,14.49,0,0.0
U01618,2024-02-21,0.0,0,0.0
U01266,2023-11-03,0.0,0,0.0
U00041,2023-11-27,43.42,2512,43.42
U01787,2023-09-18,0.0,0,0.0
U01425,2024-06-01,25.07,490,6.58
